year,month,day,prcp,tmax(C),tmin(C),tavg(C),srad_lw(w/m2),srad_sw(w/m2),wind_u(m/s),wind_v(m/s),wind(m/s),rel_hum(%),pet(mm/day),pet_gleam(mm/day),aet_gleam(mm/day),evap_canopy(mm/day),evap_surface(mm/day),sm_lvl1(kg/m2),sm_lvl2(kg/m2),sm_lvl3(kg/m2),sm_lvl4(kg/m2)
1998,3,10,0.0,34.74,22.88,28.81,430.69,302.53,-1.15,2.11,2.41,56.91,4.16,3.26,1.29,0.03,0.58,9.48,58.48,147.58,506.11
1998,3,11,0.0,35.39,23.79,29.59,420.84,324.03,-0.49,3.83,3.87,50.45,5.34,3.51,1.34,0.41,0.5,8.99,58.47,147.58,506.01
1998,3,12,0.0,35.61,23.72,29.66,413.03,322.63,0.45,3.22,3.26,40.91,5.67,3.52,1.3,0.07,0.57,8.48,58.46,147.57,505.84
1998,3,13,0.0,35.18,24.02,29.6,402.31,234.14,0.13,-1.75,1.79,42.11,5.64,3.47,1.24,0.01,0.56,8.02,58.44,147.56,505.75
1998,3,14,0.0,35.14,21.98,28.56,410.82,326.71,-1.03,-0.13,1.64,50.05,4.37,3.1,1.15,2.26,0.39,7.71,58.42,147.56,505.6
1998,3,15,0.35,34.46,22.49,28.48,415.7,315.59,-1.01,3.21,3.38,59.8,5.86,3.76,1.26,2.47,0.32,9.66,58.4,147.56,505.48
1998,3,16,0.0,34.51,22.57,28.54,396.13,328.15,-1.06,3.67,3.83,43.69,5.92,3.65,1.19,0.02,0.81,10.63,58.39,147.55,505.36
1998,3,17,0.0,33.09,21.47,27.28,392.38,326.88,-1.03,3.81,3.95,43.59,5.98,3.85,1.21,0.05,0.71,9.77,58.38,147.55,505.2
1998,3,18,0.0,34.54,20.6,27.57,405.8,334.29,0.47,2.23,2.32,53.29,5.51,3.78,1.23,0.57,0.52,9.25,58.36,147.55,505.08
1998,3,19,0.0,34.02,22.12,28.07,402.75,338.75,-0.57,1.43,1.55,41.24,4.94,3.53,1.06,0.03,0.69,9.32,58.35,147.55,504.96
1998,3,20,0.0,34.76,22.39,28.58,422.73,336.89,-0.68,1.16,1.36,40.67,4.98,3.59,1.03,0.15,0.61,8.61,58.34,147.55,504.85
1998,3,21,0.0,35.21,22.95,29.08,412.52,336.48,0.05,1.46,1.46,44.57,5.36,3.78,1.05,0.11,0.53,8.01,58.33,147.55,504.74
1998,3,22,0.0,36.16,23.53,29.84,414.2,340.22,0.22,3.56,3.58,34.63,5.99,3.69,0.99,0.02,0.54,7.44,58.32,147.55,504.63
1998,3,23,0.0,37.73,23.93,30.83,421.93,336.28,0.11,3.94,3.94,34.13,6.91,3.65,0.94,0.02,0.48,6.89,58.3,147.55,504.5
1998,3,24,0.0,37.87,24.16,31.02,407.19,336.96,1.89,2.41,3.11,35.28,6.33,3.9,0.98,0.11,0.4,6.41,58.3,147.53,504.42
1998,3,25,0.35,37.01,23.78,30.4,430.36,339.73,-0.55,1.63,1.75,47.89,5.19,3.71,0.9,0.6,0.32,6.05,58.29,147.51,504.31
1998,3,26,0.43,36.16,21.19,28.67,390.57,318.8,-0.74,-0.37,0.84,35.97,6.04,3.76,0.96,0.0,0.33,5.83,58.27,147.5,504.18
1998,3,27,0.0,36.35,21.49,28.92,382.33,353.1,-0.66,-1.31,1.73,27.42,5.42,3.98,0.9,-0.0,0.31,5.51,58.26,147.5,504.12
1998,3,28,0.0,36.09,22.48,29.29,405.64,346.03,-1.46,3.61,3.9,39.0,5.73,3.89,0.85,0.0,0.29,5.18,58.25,147.5,503.98
1998,3,29,0.0,36.14,23.61,29.88,402.73,332.37,-0.68,4.83,4.88,42.34,6.1,3.33,0.7,0.07,0.27,4.94,58.24,147.49,503.9
1998,3,30,0.0,34.92,23.62,29.27,420.97,338.32,0.68,3.84,3.91,42.8,5.6,3.49,0.73,0.25,0.27,4.78,58.23,147.49,503.72
1998,3,31,0.01,36.12,24.46,30.29,416.93,331.09,-0.45,1.22,1.33,51.48,4.79,3.5,0.83,0.66,0.22,4.68,58.22,147.49,503.64
1998,4,1,0.1,35.52,22.73,29.12,412.07,326.38,0.18,0.45,0.65,52.03,5.46,3.85,1.02,0.01,0.25,4.68,58.21,147.49,503.5
1998,4,2,0.0,36.06,22.59,29.33,399.64,351.65,-0.47,1.28,1.37,34.61,5.11,3.71,0.73,0.0,0.24,4.48,58.19,147.49,503.42
1998,4,3,0.0,36.54,23.08,29.81,409.49,349.96,-0.18,3.44,3.45,40.82,6.02,4.02,0.79,0.5,0.22,4.25,58.19,147.49,503.34
1998,4,4,0.02,37.42,24.11,30.76,409.96,350.1,-0.17,3.47,3.48,44.54,6.24,4.15,0.75,0.03,0.21,4.04,58.18,147.49,503.24
1998,4,5,0.0,37.39,24.16,30.78,414.13,351.36,-1.1,2.78,2.99,47.03,6.26,4.14,0.72,0.54,0.2,4.08,58.17,147.49,503.13
1998,4,6,0.03,37.09,23.34,30.22,418.49,350.45,-0.61,2.0,2.1,38.4,5.88,4.03,0.68,0.66,0.24,4.45,58.16,147.49,503.04
1998,4,7,0.0,37.5,24.15,30.82,425.3,345.53,0.27,3.02,3.04,40.5,5.75,3.85,0.63,1.73,0.21,4.39,58.16,147.49,502.92
1998,4,8,0.65,38.41,25.18,31.8,429.55,345.15,-0.58,3.77,3.82,38.19,6.34,3.56,0.56,1.24,0.23,4.47,58.15,147.49,502.85
1998,4,9,0.0,37.84,24.83,31.34,421.16,347.75,-0.58,3.83,3.87,39.03,6.4,3.67,0.56,0.07,0.24,4.39,58.14,147.49,502.73
1998,4,10,0.0,37.01,24.4,30.7,409.62,355.05,-0.38,3.6,3.62,35.54,5.95,3.9,0.58,0.0,0.23,4.21,58.13,147.48,502.64
1998,4,11,0.0,36.9,24.62,30.76,404.9,357.11,-0.41,2.57,2.61,32.49,6.62,4.2,0.61,0.0,0.22,3.98,58.12,147.47,502.55
1998,4,12,0.0,37.95,25.17,31.56,421.41,352.63,0.01,3.78,3.78,29.19,6.4,4.02,0.59,0.0,0.19,3.76,58.11,147.47,502.47
1998,4,13,0.0,38.42,25.02,31.72,405.28,343.41,-0.91,3.75,3.86,23.43,7.23,3.93,0.53,-0.0,0.2,3.57,58.11,147.47,502.34
1998,4,14,0.0,39.3,25.57,32.44,412.1,343.69,-0.88,3.97,4.07,27.82,7.31,3.9,0.51,-0.0,0.18,3.41,58.1,147.46,502.28
1998,4,15,0.0,38.51,25.24,31.88,418.88,355.55,-0.45,3.91,3.94,39.27,6.37,3.62,0.46,0.0,0.16,3.26,58.09,147.46,502.16
1998,4,16,0.0,37.66,24.05,30.85,408.28,338.75,-0.55,2.74,2.8,34.93,5.93,3.55,0.44,0.0,0.17,3.13,58.08,147.46,502.07
1998,4,17,0.0,37.63,24.12,30.88,433.42,352.28,0.3,2.68,2.71,31.0,6.51,4.11,0.5,0.08,0.15,3.0,58.08,147.46,501.97
1998,4,18,0.0,38.17,24.49,31.33,425.89,355.34,0.36,0.79,0.92,36.21,6.16,3.84,0.45,0.17,0.14,2.88,58.07,147.46,501.89
1998,4,19,0.0,39.77,25.41,32.59,412.09,365.32,0.6,0.59,1.22,26.32,6.17,3.9,0.44,0.0,0.12,2.75,58.06,147.46,501.81
1998,4,20,0.0,40.47,25.29,32.88,412.59,363.66,0.03,1.15,1.16,32.19,6.04,4.05,0.45,-0.0,0.11,2.63,58.06,147.45,501.74
1998,4,21,0.0,41.39,26.62,34.01,434.91,357.02,0.18,3.0,3.01,38.32,6.63,4.25,0.9,0.21,0.11,2.59,58.05,147.44,501.69
1998,4,22,0.0,40.14,26.83,33.48,434.82,352.07,0.88,3.36,3.47,43.91,6.38,4.13,0.67,0.34,0.14,2.82,58.04,147.44,501.6
1998,4,23,0.0,39.77,25.85,32.81,437.32,355.25,0.02,3.16,3.17,44.36,6.48,4.33,0.49,0.74,0.14,3.07,58.04,147.44,501.48
1998,4,24,0.03,40.41,27.14,33.78,441.15,352.65,-0.74,2.01,2.16,49.86,6.37,4.17,1.86,0.31,0.16,3.36,58.03,147.44,501.46
1998,4,25,2.59,40.33,24.32,32.33,424.12,353.04,-0.73,3.77,3.84,45.43,5.56,3.64,1.59,0.05,0.22,3.94,58.02,147.44,501.34
1998,4,26,0.32,35.91,24.68,30.3,427.75,356.77,-0.09,3.53,3.53,40.74,5.89,4.13,1.21,0.51,0.23,4.29,58.02,147.43,501.26
1998,4,27,0.0,37.95,25.58,31.76,430.88,357.12,-0.9,1.8,2.03,35.43,5.6,4.03,2.88,1.73,0.2,4.24,58.01,147.43,501.18
1998,4,28,1.43,39.54,24.17,31.86,425.84,239.74,1.03,1.28,1.69,51.02,5.86,3.96,2.53,0.01,0.22,4.26,58.0,147.43,501.07
1998,4,29,0.0,37.37,23.67,30.52,430.74,355.61,-0.65,2.03,2.15,46.15,5.69,4.0,1.71,0.61,0.21,4.39,58.0,147.42,501.01
1998,4,30,0.0,38.94,26.14,32.54,432.38,345.12,-1.45,1.85,2.42,49.51,5.91,4.21,1.29,0.81,0.24,4.75,57.99,147.42,500.88
1998,5,1,0.0,39.44,26.76,33.1,435.2,342.7,-0.28,1.25,1.35,45.62,5.76,4.11,0.91,0.51,0.38,5.61,57.99,147.42,500.83
1998,5,2,0.26,39.68,24.14,31.91,435.16,338.0,-0.34,2.8,2.84,48.51,6.01,4.11,2.73,0.06,0.46,6.23,57.98,147.42,500.67
1998,5,3,0.0,38.76,26.21,32.48,428.99,361.74,-0.84,2.16,2.32,40.26,5.99,4.24,1.96,0.97,0.41,6.34,57.97,147.42,500.62
1998,5,4,0.0,39.66,26.55,33.1,427.67,354.53,0.94,2.82,2.98,33.09,7.01,4.44,1.32,0.08,0.49,6.31,57.96,147.42,500.52
1998,5,5,0.0,40.34,26.78,33.56,433.36,363.31,-0.26,3.2,3.22,32.21,6.73,3.97,1.09,0.03,0.42,6.03,57.96,147.42,500.44
1998,5,6,0.05,40.57,27.11,33.84,438.43,336.87,-0.55,4.11,4.15,46.35,6.59,4.36,0.93,0.03,0.34,5.72,57.95,147.42,500.4
1998,5,7,0.0,39.85,26.05,32.95,435.64,342.88,-0.89,3.59,3.7,40.22,5.88,3.87,0.54,0.67,0.32,5.56,57.95,147.42,500.27
1998,5,8,0.0,38.83,26.63,32.73,424.88,356.4,-0.56,4.27,4.32,37.11,6.93,4.38,0.55,0.01,0.31,5.2,57.94,147.42,500.25
1998,5,9,0.0,39.1,25.72,32.41,423.13,367.9,-0.39,3.66,3.69,33.9,6.98,4.35,0.52,0.02,0.3,4.89,57.94,147.42,500.13
1998,5,10,0.0,38.49,26.31,32.4,446.44,347.1,-0.19,3.5,3.53,39.35,5.8,3.86,1.09,0.03,0.24,4.59,57.93,147.41,500.02
1998,5,11,3.78,38.59,25.87,32.23,425.32,342.52,-0.32,2.91,2.93,49.2,5.75,3.81,2.16,0.27,0.25,4.53,57.93,147.41,499.95
1998,5,12,0.74,37.14,23.84,30.49,429.72,353.63,-1.25,0.74,1.66,48.16,5.75,4.17,1.55,0.76,0.23,4.53,57.92,147.41,499.84
1998,5,13,0.0,36.52,25.12,30.82,432.78,347.44,-1.28,1.71,2.16,40.6,5.11,3.93,1.48,0.55,0.25,4.62,57.92,147.4,499.76
1998,5,14,13.36,37.21,24.71,30.96,427.15,360.96,-1.63,1.24,2.05,48.61,6.04,4.34,0.99,0.62,0.27,4.83,57.91,147.4,499.65
1998,5,15,0.0,37.56,25.82,31.69,419.68,368.6,-1.49,2.0,2.5,34.31,6.5,4.34,0.66,0.0,0.31,5.06,57.9,147.39,499.61
1998,5,16,0.0,38.95,27.03,32.99,427.47,370.49,-1.23,2.65,2.92,37.06,6.32,4.38,0.55,0.04,0.27,4.7,57.9,147.38,499.51
1998,5,17,0.0,39.85,27.33,33.59,435.47,362.5,-0.89,1.81,2.02,42.61,6.72,4.25,0.49,0.16,0.23,4.44,57.89,147.38,499.44
1998,5,18,0.47,40.9,27.47,34.18,437.84,366.2,-0.5,1.09,1.26,34.15,6.56,4.21,0.75,0.15,0.23,4.24,57.89,147.38,499.43
1998,5,19,0.0,41.01,27.36,34.18,447.51,364.76,0.3,0.11,0.36,35.06,5.91,4.17,0.61,0.15,0.22,4.02,57.89,147.38,499.35
1998,5,20,0.0,40.9,28.94,34.92,447.1,367.03,0.83,-0.08,0.92,24.94,6.39,3.56,0.6,0.5,0.22,3.78,57.88,147.38,499.25
1998,5,21,0.0,42.08,27.53,34.8,450.26,366.94,0.39,-0.44,0.68,31.22,7.4,4.41,0.74,1.66,0.18,3.62,57.87,147.38,499.19
1998,5,22,0.0,40.42,28.49,34.46,447.02,365.7,0.73,0.29,0.83,28.7,6.75,4.48,0.57,1.03,0.2,3.68,57.87,147.38,499.17
1998,5,23,0.0,42.86,28.8,35.83,433.59,367.53,2.4,-1.13,2.66,22.82,7.79,4.39,0.45,0.13,0.21,3.6,57.87,147.38,499.13
1998,5,24,0.0,42.02,30.15,36.08,437.92,371.35,0.15,-0.57,0.63,16.97,8.02,4.21,1.01,0.02,0.21,3.43,57.87,147.38,499.07
1998,5,25,0.0,44.2,29.69,36.94,437.37,378.51,0.41,-0.46,0.84,17.82,7.34,3.88,0.51,-0.0,0.17,3.23,57.87,147.38,499.02
1998,5,26,0.0,43.12,29.2,36.16,437.48,371.66,0.65,-0.74,1.0,20.75,7.72,4.2,0.42,0.01,0.16,3.05,57.86,147.38,498.99
1998,5,27,0.0,44.81,29.55,37.18,427.14,377.18,3.03,-1.86,3.57,17.06,8.33,4.39,0.43,0.01,0.15,2.91,57.86,147.37,498.92
1998,5,28,0.0,43.73,29.96,36.84,419.13,377.65,3.3,-1.4,3.6,17.95,8.66,4.36,0.39,0.0,0.13,2.75,57.85,147.37,498.88
1998,5,29,0.0,43.56,29.38,36.47,433.6,376.89,3.0,-0.49,3.05,18.95,8.54,4.42,0.39,-0.0,0.13,2.61,57.85,147.37,498.82
1998,5,30,0.0,43.19,29.2,36.2,443.08,369.42,2.45,-0.06,2.46,21.7,8.47,4.23,0.36,0.01,0.12,2.5,57.85,147.37,498.82
1998,5,31,0.0,43.77,29.47,36.62,443.47,375.55,1.21,-0.55,1.37,20.43,7.33,3.98,0.33,0.03,0.11,2.42,57.85,147.37,498.78
1998,6,1,0.0,44.02,29.5,36.76,444.62,368.0,0.36,1.05,1.17,25.53,6.76,4.0,0.32,0.01,0.1,2.37,57.84,147.37,498.71
1998,6,2,0.0,42.9,29.56,36.23,439.49,374.04,0.19,0.73,0.9,24.98,6.59,4.11,2.12,0.07,0.11,2.39,57.84,147.37,498.63
1998,6,3,0.0,42.84,28.87,35.86,445.82,365.72,0.3,-0.43,0.57,30.98,6.89,3.82,1.19,0.53,0.11,2.47,57.84,147.37,498.61
1998,6,4,0.0,41.82,30.1,35.96,443.0,336.89,-0.72,0.1,0.8,29.14,5.62,3.84,0.79,0.26,0.12,2.61,57.83,147.36,498.56
1998,6,5,0.0,41.99,29.46,35.72,464.53,362.3,-0.29,2.32,2.34,37.98,6.18,4.06,0.64,1.57,0.13,2.8,57.83,147.36,498.49
1998,6,6,7.03,41.59,28.3,34.94,450.64,354.02,0.27,2.8,2.82,36.06,6.28,4.22,0.44,1.55,0.14,2.99,57.83,147.36,498.43
1998,6,7,0.0,39.49,28.09,33.79,444.19,364.76,0.34,1.43,1.54,48.62,6.83,4.38,0.53,1.58,0.14,3.39,57.83,147.36,498.36
1998,6,8,5.88,41.0,29.06,35.03,457.12,363.95,1.7,-0.02,1.72,34.55,7.68,4.35,0.42,2.92,0.29,4.8,57.82,147.36,498.31
1998,6,9,0.0,41.22,29.26,35.24,449.51,349.94,4.57,0.72,4.63,30.96,8.48,4.37,0.34,1.09,0.42,5.72,57.82,147.36,498.26
1998,6,10,0.0,40.88,28.88,34.88,452.24,355.52,3.07,0.24,3.08,31.49,7.97,4.42,0.33,0.35,0.34,5.24,57.81,147.36,498.2
1998,6,11,0.0,40.24,28.7,34.47,451.7,356.16,2.75,-0.82,2.88,28.22,7.35,4.01,0.36,0.07,0.3,4.88,57.81,147.36,498.09
1998,6,12,0.23,37.99,28.07,33.03,455.53,345.71,2.79,-0.9,2.93,38.17,6.11,3.43,2.3,1.72,0.29,4.86,57.81,147.36,498.03
1998,6,13,18.67,38.6,26.13,32.36,453.09,337.65,1.02,-1.91,2.23,48.57,4.87,3.21,2.95,0.52,0.28,5.2,57.8,147.36,497.95
1998,6,14,11.79,37.06,24.35,30.7,451.29,149.58,1.08,-1.34,1.74,72.62,0.82,1.49,1.49,0.87,0.27,8.73,57.79,147.36,497.89
1998,6,15,78.36,32.57,23.29,27.93,435.65,107.02,2.29,2.55,3.44,80.45,2.23,1.64,1.63,1.39,1.17,24.39,57.82,147.35,497.81
1998,6,16,4.22,30.63,24.39,27.51,441.52,341.51,1.17,1.89,2.31,61.94,5.79,4.15,3.53,1.7,2.05,23.75,57.86,147.34,497.73
1998,6,17,0.44,33.66,25.11,29.38,439.71,292.9,1.26,0.39,1.39,72.66,5.13,4.03,3.4,0.87,1.67,24.63,57.89,147.34,497.62
1998,6,18,6.01,32.84,26.5,29.67,449.81,318.14,0.79,0.91,1.23,69.4,3.83,3.15,2.84,2.53,1.68,24.96,57.94,147.34,497.5
1998,6,19,21.14,35.62,25.37,30.49,453.38,330.74,2.34,1.73,2.92,61.69,4.67,3.72,3.22,0.29,2.17,24.95,57.98,147.34,497.37
1998,6,20,0.14,34.01,25.13,29.57,455.24,327.1,2.69,1.14,2.92,69.47,4.2,3.18,2.86,3.88,1.2,24.03,57.99,147.34,497.31
1998,6,21,2.43,31.68,25.5,28.59,453.99,246.23,1.82,-0.13,1.83,66.54,2.82,2.09,1.83,0.11,1.56,24.41,57.99,147.34,497.17
1998,6,22,0.0,33.73,26.05,29.89,453.06,301.53,1.72,-0.2,1.74,56.81,4.55,3.5,3.11,2.18,2.07,22.55,57.99,147.34,497.1
1998,6,23,0.02,33.83,26.68,30.26,457.6,282.01,2.15,-0.05,2.16,64.09,3.65,2.68,2.45,0.03,1.48,21.87,57.98,147.34,496.97
1998,6,24,0.39,32.66,25.12,28.89,448.94,210.74,0.89,-0.26,0.94,78.14,4.12,3.41,3.02,0.11,1.43,22.05,57.97,147.34,496.94
1998,6,25,0.0,33.2,26.52,29.86,441.36,266.05,1.74,0.03,1.74,68.11,4.02,3.28,2.78,0.02,1.88,22.06,57.96,147.33,496.79
1998,6,26,0.0,34.24,26.52,30.38,453.09,294.99,2.15,0.55,2.24,62.35,4.28,3.16,2.75,0.32,1.75,20.7,57.95,147.33,496.67
1998,6,27,0.01,34.88,26.34,30.61,444.3,266.2,2.54,1.79,3.11,71.98,3.98,3.06,2.74,1.36,1.2,19.72,57.94,147.33,496.56
1998,6,28,0.1,33.92,25.79,29.86,450.23,244.71,2.61,0.73,2.72,68.17,3.35,2.71,2.39,2.53,0.67,20.52,57.93,147.33,496.46
1998,6,29,0.01,33.64,25.49,29.56,451.85,179.67,2.59,1.24,2.88,63.92,3.22,2.33,2.26,0.54,1.47,22.14,57.93,147.33,496.35
1998,6,30,27.66,33.84,24.94,29.39,447.25,177.5,3.22,0.87,3.34,69.4,3.1,2.33,2.22,1.19,1.02,21.56,57.92,147.33,496.27
1998,7,1,9.48,32.35,24.34,28.34,440.99,159.59,3.72,2.23,4.34,79.42,1.53,1.22,1.2,4.64,0.39,25.58,57.93,147.33,496.19
1998,7,2,40.5,29.62,23.82,26.72,434.31,50.14,3.85,2.55,4.62,95.06,0.92,0.82,0.82,1.99,0.36,40.05,59.76,147.33,496.17
1998,7,3,1.19,29.03,24.33,26.68,431.44,30.22,3.44,1.35,3.7,95.4,1.41,1.18,1.16,1.57,0.49,43.88,83.01,147.49,496.17
1998,7,4,15.57,29.02,23.6,26.31,428.79,95.38,3.6,0.95,3.73,92.36,3.52,2.71,2.58,1.91,0.62,42.9,98.08,148.57,496.17
1998,7,5,14.54,29.84,24.54,27.19,437.66,196.85,3.89,0.44,3.91,75.9,4.06,3.0,2.75,0.13,1.67,41.01,100.78,149.26,496.1
1998,7,6,0.54,31.13,24.04,27.58,437.0,267.02,4.13,0.58,4.17,73.76,5.05,3.7,3.32,1.07,2.51,38.37,100.23,149.7,496.01
1998,7,7,0.01,31.29,24.75,28.02,441.7,267.38,4.77,0.59,4.81,63.88,4.45,2.98,2.55,0.1,3.14,35.86,99.14,150.05,495.92
1998,7,8,4.86,31.69,25.12,28.4,442.6,259.57,3.58,0.83,3.68,74.79,4.4,3.03,2.74,1.38,1.59,33.47,98.07,150.37,495.78
1998,7,9,33.32,30.96,23.59,27.28,438.58,130.19,2.96,0.95,3.12,81.04,2.1,1.66,1.63,1.39,0.78,35.31,97.37,150.66,495.69
1998,7,10,92.44,28.82,23.93,26.38,436.62,125.1,3.22,0.77,3.31,81.63,0.8,0.66,0.66,1.14,0.94,36.56,96.98,151.01,495.69
1998,7,11,16.41,28.6,24.64,26.62,440.76,156.17,1.6,0.72,1.77,78.29,3.47,2.42,2.23,0.27,1.27,36.37,96.53,151.29,495.68
1998,7,12,3.2,31.32,24.48,27.9,436.84,250.3,1.58,1.31,2.1,64.47,4.84,3.48,2.94,0.12,2.33,34.09,95.77,151.51,495.52
1998,7,13,0.02,32.96,25.4,29.18,436.73,354.62,1.6,1.14,1.98,58.86,5.04,3.92,3.37,0.01,2.95,31.03,94.93,151.69,495.44
1998,7,14,0.0,33.98,25.65,29.82,432.27,334.77,1.37,0.62,1.52,62.34,4.93,3.67,3.19,0.08,2.46,27.8,94.17,151.83,495.33
1998,7,15,0.0,33.91,25.59,29.75,434.64,344.12,1.56,0.59,1.67,64.07,4.31,3.28,2.92,0.87,1.64,25.28,93.49,151.95,495.25
1998,7,16,11.85,32.61,24.6,28.6,439.71,340.6,1.64,0.97,1.91,56.26,4.17,3.3,2.83,0.28,2.24,22.88,92.86,152.08,495.12
1998,7,17,6.57,34.01,25.51,29.76,442.67,307.15,1.33,-0.05,1.33,74.65,4.46,3.49,3.22,2.2,0.92,22.53,92.31,152.19,495.08
1998,7,18,5.15,33.08,24.18,28.63,429.65,129.5,0.4,0.49,0.64,85.37,2.62,2.19,2.06,0.06,0.91,24.01,91.83,152.29,494.98
1998,7,19,4.28,32.33,24.27,28.3,431.51,328.47,-0.08,0.99,1.01,70.84,3.34,2.78,2.45,0.24,1.62,23.42,91.31,152.38,494.88
1998,7,20,0.0,31.62,24.33,27.98,436.11,349.59,-1.02,2.35,2.58,54.11,4.28,3.57,2.98,0.01,2.34,21.72,90.75,152.44,494.75
1998,7,21,0.0,34.05,25.5,29.78,443.89,326.06,-0.71,1.2,1.41,59.29,4.2,3.42,2.82,0.22,1.9,19.75,90.24,152.52,494.72
1998,7,22,0.0,35.27,25.99,30.63,453.38,330.32,0.55,0.61,0.92,63.32,4.36,3.59,3.12,1.76,1.85,18.05,89.74,152.58,494.58
1998,7,23,4.61,35.61,25.47,30.54,448.29,340.32,0.6,0.23,0.69,70.57,4.13,3.49,3.3,1.07,1.19,19.2,89.3,152.62,494.51
1998,7,24,1.64,35.76,23.91,29.84,437.27,292.31,0.53,-0.04,0.54,75.43,4.1,3.51,3.17,1.43,0.95,20.29,88.85,152.69,494.44
1998,7,25,0.0,34.93,24.41,29.67,433.72,302.5,0.99,-0.04,1.01,76.62,4.09,3.42,3.09,1.28,0.82,20.93,88.37,152.72,494.34
1998,7,26,0.34,33.23,23.82,28.52,440.06,241.83,1.32,-0.02,1.32,80.58,3.56,2.91,2.77,0.13,1.21,22.54,87.97,152.77,494.28
1998,7,27,6.36,32.66,24.24,28.45,443.61,185.1,2.09,-1.21,2.42,86.97,2.14,2.03,2.01,1.71,0.56,24.15,87.6,152.8,494.23
1998,7,28,63.87,31.89,23.2,27.54,441.63,31.46,2.42,-0.66,2.52,96.49,1.04,1.14,1.14,1.16,0.14,31.84,87.36,152.86,494.17
1998,7,29,29.65,28.76,23.02,25.89,436.67,73.9,2.84,1.5,3.21,93.96,1.15,1.11,1.11,1.87,0.32,38.83,88.07,152.93,494.17
1998,7,30,18.18,28.09,23.56,25.82,437.9,145.55,2.15,2.31,3.16,82.58,1.47,1.01,0.98,1.25,0.61,39.57,89.38,153.01,494.16
1998,7,31,0.06,29.28,24.15,26.72,435.69,270.7,1.65,1.11,1.99,74.16,3.59,2.63,2.43,0.12,2.29,37.23,89.42,153.08,494.09
1998,8,1,9.67,30.89,24.56,27.72,436.08,287.83,1.64,0.44,1.71,70.06,4.1,3.05,2.8,0.14,2.03,34.42,88.94,153.15,493.95
1998,8,2,11.89,31.9,23.89,27.9,430.33,249.04,2.12,0.98,2.34,78.62,2.49,2.11,2.06,0.07,2.51,33.67,88.43,153.2,493.87
1998,8,3,53.8,28.73,23.72,26.22,435.05,314.86,1.83,0.81,2.01,78.71,3.3,2.82,2.67,1.0,1.58,33.12,87.94,153.23,493.81
1998,8,4,32.06,31.08,22.86,26.97,433.1,336.43,2.72,-0.62,2.79,77.65,3.78,3.09,2.9,0.22,2.02,31.72,87.4,153.27,493.69
1998,8,5,1.87,28.98,24.02,26.5,431.89,247.16,2.72,-0.97,2.89,68.9,3.16,2.47,2.31,0.0,1.77,30.72,86.84,153.31,493.65
1998,8,6,4.04,30.35,23.67,27.01,443.65,222.49,3.51,-0.3,3.53,72.5,3.92,3.07,2.84,0.5,1.28,29.15,86.29,153.32,493.52
1998,8,7,0.12,29.78,23.75,26.76,439.83,98.4,2.7,0.99,2.88,82.12,2.71,2.35,2.26,1.61,0.79,28.5,85.87,153.35,493.49
1998,8,8,19.24,29.39,23.35,26.37,440.96,270.59,3.22,-0.49,3.26,68.53,2.26,1.78,1.71,0.64,1.5,29.42,85.5,153.37,493.35
1998,8,9,3.79,30.3,23.61,26.96,442.13,181.02,2.34,0.3,2.36,78.2,3.15,2.56,2.45,1.97,0.33,28.64,85.05,153.38,493.32
1998,8,10,19.57,30.28,23.38,26.83,437.99,75.14,2.14,1.29,2.5,89.66,1.65,1.34,1.33,0.72,0.93,38.77,85.68,153.5,493.31
1998,8,11,19.83,28.04,23.81,25.92,443.62,280.7,1.86,1.37,2.32,85.9,3.29,2.52,2.33,0.88,1.74,41.32,87.31,153.64,493.23
1998,8,12,1.61,30.45,24.03,27.24,436.27,295.84,3.36,0.55,3.4,69.09,3.7,2.64,2.38,0.06,2.76,39.52,88.55,153.73,493.14
1998,8,13,3.81,30.72,24.85,27.78,433.5,293.46,2.85,0.02,2.86,70.14,4.43,3.48,3.25,0.08,2.42,35.76,88.31,153.77,493.04
1998,8,14,4.57,31.19,24.11,27.65,440.96,249.94,2.88,-0.05,2.89,67.7,4.04,3.24,3.07,0.13,2.1,32.75,87.74,153.81,492.95
1998,8,15,29.56,30.29,22.88,26.58,432.79,145.57,0.95,0.07,0.95,91.95,2.51,2.12,2.1,0.22,0.61,32.82,87.31,153.86,492.92
1998,8,16,12.42,29.79,23.81,26.8,433.72,176.51,1.4,-0.4,1.46,89.65,2.48,2.21,2.15,0.29,1.2,35.3,87.08,153.92,492.85
1998,8,17,2.09,29.47,23.58,26.52,424.28,248.1,0.81,-1.27,1.52,91.59,3.8,3.32,3.15,0.06,1.71,37.68,87.06,153.97,492.79
1998,8,18,0.0,31.45,24.54,27.99,439.12,268.38,0.4,-0.4,0.57,79.48,3.05,2.56,2.47,0.48,1.15,37.59,87.09,154.01,492.76
1998,8,19,0.1,31.15,23.95,27.55,432.77,257.02,1.13,0.63,1.3,87.78,3.44,2.87,2.77,0.27,1.16,38.26,87.05,154.04,492.7
1998,8,20,8.74,32.16,23.85,28.0,428.5,230.01,0.72,-0.3,0.79,88.45,3.55,3.01,2.85,0.16,1.85,39.41,87.36,154.12,492.65
1998,8,21,0.0,31.94,24.73,28.34,438.25,320.68,-0.51,-0.01,0.69,79.05,3.45,2.99,2.84,0.83,1.38,38.74,87.78,154.16,492.59
